fecha;cdoperador;cdpunto_atencion;dia_semana;recaudo_cat_I;recaudo_cat_II;recaudo_cat_III;recaudo_cat_IV;recaudo_cat_V;recaudo_cat_VI;recaudo_cat_VII;recaudo_cat_VIII;recaudo_total_diario;movimientos_diarios_operador
23/10/2025;1;3;Jueves;0.00;0.00;3003000.00;5689000.00;85144600.00;0.00;748000.00;1216600.00;95801200.00;7420
23/10/2025;1;1;Jueves;53192000.00;15194000.00;36849100.00;39218400.00;59141900.00;9695200.00;25177600.00;21233200.00;259701400.00;8471
24/10/2025;1;3;Viernes;0.00;0.00;2695000.00;5690100.00;89625300.00;34000.00;748000.00;1386000.00;100178400.00;7775
24/10/2025;1;1;Viernes;51816000.00;14157200.00;36547400.00;36450500.00;66519000.00;9619300.00;27921200.00;20521600.00;263552200.00;8757
25/10/2025;1;3;Sabado;0.00;0.00;1925000.00;4890600.00;95179400.00;0.00;408000.00;785400.00;103188400.00;8008
25/10/2025;1;1;Sabado;42828000.00;11335600.00;21718800.00;36811300.00;76762300.00;7368800.00;15281200.00;13254400.00;225360400.00;8039
26/10/2025;1;1;Domingo;19075600.00;6777600.00;6412100.00;34002900.00;76050300.00;3261600.00;3986400.00;4365400.00;153931900.00;6411
26/10/2025;1;3;Domingo;0.00;0.00;277200.00;3586300.00;72207700.00;0.00;0.00;138600.00;76209800.00;5943
27/10/2025;1;3;Lunes;0.00;0.00;2607200.00;4874500.00;74897800.00;-34000.00;374000.00;1124200.00;83843700.00;6566
27/10/2025;1;1;Lunes;52650400.00;13152000.00;35447300.00;37887600.00;60440800.00;9721900.00;20620000.00;19598700.00;249518700.00;8330
28/10/2025;1;1;Martes;54749200.00;14454800.00;37584800.00;39029300.00;60969200.00;10791200.00;24332000.00;21726300.00;263636800.00;8636
28/10/2025;1;3;Martes;0.00;0.00;2818100.00;5428500.00;84968200.00;0.00;374000.00;1401400.00;94990200.00;7375
29/10/2025;1;3;Miercoles;0.00;0.00;2605800.00;5674900.00;86268700.00;0.00;544000.00;1416800.00;96510200.00;7501
29/10/2025;1;1;Miercoles;55762800.00;13924800.00;37363700.00;38723900.00;63158600.00;9564400.00;28810800.00;22913600.00;270222600.00;8776
30/10/2025;1;3;Jueves;0.00;0.00;3086400.00;6063200.00;91549600.00;0.00;612000.00;1309000.00;102620200.00;7951
30/10/2025;1;1;Jueves;58266000.00;14666000.00;36561700.00;38707000.00;64390600.00;10164400.00;27482000.00;23478400.00;273716100.00;8910
31/10/2025;1;3;Viernes;0.00;0.00;2356200.00;5703100.00;89788700.00;68000.00;442000.00;1262800.00;99620800.00;7755
31/10/2025;1;1;Viernes;56752800.00;15688800.00;36892100.00;40488500.00;69208000.00;11002400.00;25177600.00;20420500.00;275630700.00;9103
1/11/2025;1;3;Sabado;0.00;0.00;1832600.00;4821300.00;92625700.00;0.00;204000.00;662200.00;100145800.00;7789
1/11/2025;1;1;Sabado;28096400.00;9332000.00;17341000.00;39308500.00;90906900.00;5078400.00;10430800.00;10887600.00;211381600.00;8455
2/11/2025;1;3;Domingo;0.00;0.00;400400.00;3310400.00;84607500.00;0.00;0.00;46200.00;88364500.00;6918
2/11/2025;1;1;Domingo;17174400.00;5908400.00;5929000.00;36977600.00;88123500.00;2976000.00;4107200.00;5107200.00;166303300.00;7143
3/11/2025;1;1;Lunes;6914800.00;2580000.00;7710600.00;32994300.00;83177100.00;1716800.00;2536800.00;3240000.00;140870400.00;6539
3/11/2025;1;3;Lunes;0.00;0.00;662200.00;3261600.00;65530700.00;0.00;0.00;200200.00;69654700.00;5435
4/11/2025;1;3;Martes;0.00;0.00;2908000.00;5549100.00;84404700.00;68000.00;884000.00;1278200.00;95092000.00;7347
4/11/2025;1;1;Martes;58782000.00;15182000.00;37508600.00;40541200.00;64343500.00;12701200.00;28672800.00;23187800.00;280919100.00;9059
5/11/2025;1;1;Miercoles;58156400.00;14434400.00;38684500.00;37412600.00;62686300.00;10504100.00;29858800.00;24875600.00;276612700.00;8972
5/11/2025;1;3;Miercoles;0.00;0.00;2636600.00;5193600.00;87244100.00;68000.00;748000.00;1062600.00;96952900.00;7534
6/11/2025;1;3;Jueves;0.00;0.00;2870800.00;5299000.00;90952100.00;0.00;272000.00;1269200.00;100663100.00;7828
6/11/2025;1;1;Jueves;52357600.00;14868800.00;37103500.00;38204400.00;60660800.00;9885200.00;29138400.00;20933800.00;263152500.00;8598
7/11/2025;1;3;Viernes;255500.00;0.00;3298800.00;5951700.00;99455500.00;170000.00;2074000.00;1724800.00;112930300.00;8669
7/11/2025;1;1;Viernes;60106800.00;12755600.00;32465500.00;32010000.00;57891500.00;9117500.00;22334400.00;19470000.00;246151300.00;7911
8/11/2025;1;3;Sabado;0.00;0.00;1878800.00;4659800.00;97299200.00;0.00;306000.00;492800.00;104636600.00;8147
8/11/2025;1;1;Sabado;38184000.00;13246000.00;24277600.00;35889200.00;74139400.00;6755600.00;17818000.00;15595200.00;225905000.00;8054
9/11/2025;1;1;Domingo;21500000.00;6201200.00;6133700.00;31234400.00;78235000.00;1742400.00;3951600.00;4924000.00;153922300.00;6428
9/11/2025;1;3;Domingo;0.00;0.00;338800.00;3434900.00;75931100.00;0.00;0.00;77000.00;79781800.00;6255
10/11/2025;1;1;Lunes;58696000.00;13798000.00;34932900.00;36820800.00;62342500.00;8572800.00;21920400.00;22131300.00;259214700.00;8552
10/11/2025;1;3;Lunes;0.00;0.00;2470400.00;5587500.00;85441700.00;34000.00;442000.00;1232000.00;95207600.00;7389
11/11/2025;1;3;Martes;0.00;0.00;3268000.00;5479900.00;89034500.00;34000.00;1530000.00;1463000.00;100809400.00;7763
11/11/2025;1;1;Martes;59323600.00;15766400.00;36181800.00;38404400.00;63744500.00;7459600.00;29677600.00;20989300.00;271547200.00;8785
12/11/2025;1;3;Miercoles;0.00;0.00;2991500.00;5402900.00;88303400.00;0.00;714000.00;1632400.00;99044200.00;7693
12/11/2025;1;1;Miercoles;65283200.00;15186800.00;38588100.00;38713100.00;65538500.00;8265600.00;28715600.00;23130000.00;283420900.00;9105
13/11/2025;1;1;Jueves;66050000.00;15010400.00;38342300.00;38508400.00;65659900.00;9004400.00;29491600.00;23307600.00;285374600.00;9145
13/11/2025;1;3;Jueves;0.00;0.00;2646300.00;5615900.00;92232800.00;170000.00;816000.00;1244900.00;102725900.00;7950
14/11/2025;1;3;Viernes;0.00;0.00;2861100.00;5692900.00;94542200.00;0.00;850000.00;1614500.00;105560700.00;8219
14/11/2025;1;1;Viernes;63442400.00;16530400.00;37660100.00;40304700.00;73322600.00;9499200.00;26298500.00;22134800.00;289192700.00;9483
15/11/2025;1;1;Sabado;28398400.00;7948800.00;19140800.00;37820700.00;90500500.00;5708400.00;11874300.00;10794900.00;212186800.00;8463
15/11/2025;1;3;Sabado;0.00;91200.00;1974400.00;4415800.00;92581400.00;68000.00;170000.00;492800.00;99793600.00;7765
16/11/2025;1;3;Domingo;0.00;0.00;800800.00;3079600.00;77994600.00;0.00;68000.00;123200.00;82066200.00;6428
16/11/2025;1;1;Domingo;19084800.00;6830800.00;5880000.00;35964800.00;85720900.00;2718000.00;5124800.00;5171200.00;166495300.00;7069
17/11/2025;1;3;Lunes;0.00;0.00;967700.00;3231000.00;66186000.00;34000.00;68000.00;200200.00;70686900.00;5499
17/11/2025;1;1;Lunes;5590000.00;2270800.00;3741600.00;23726600.00;70356000.00;1208000.00;3442800.00;3100800.00;113436600.00;5284
18/11/2025;1;1;Martes;61534000.00;12862800.00;37022000.00;38089500.00;64757800.00;9211200.00;30260400.00;23416400.00;277154100.00;8960
18/11/2025;1;3;Martes;172000.00;0.00;2883000.00;5105500.00;89316500.00;68000.00;358800.00;1370200.00;99274000.00;7701
19/11/2025;1;1;Miercoles;57475600.00;14252400.00;35731800.00;36929600.00;60746700.00;8654400.00;32037600.00;24160400.00;269988500.00;8716
19/11/2025;1;3;Miercoles;0.00;0.00;2636600.00;5499400.00;88772800.00;0.00;476000.00;1124200.00;98509000.00;7670
20/11/2025;1;3;Jueves;-172000.00;0.00;3363600.00;5803500.00;93813500.00;136000.00;355200.00;1355600.00;104655400.00;8157
20/11/2025;1;1;Jueves;54182000.00;14726400.00;39060800.00;41223500.00;66416000.00;10329200.00;24341200.00;23610400.00;273889500.00;9123
21/11/2025;1;3;Viernes;0.00;0.00;2956800.00;5657100.00;98712400.00;0.00;646000.00;1663200.00;109635500.00;8505
21/11/2025;1;1;Viernes;62273200.00;15677200.00;37653800.00;40509400.00;70629100.00;11251200.00;25574800.00;21814000.00;285382700.00;9364
22/11/2025;1;3;Sabado;0.00;0.00;1601600.00;4590600.00;103646300.00;0.00;34000.00;723800.00;110596300.00;8629
22/11/2025;1;1;Sabado;45133600.00;13968800.00;23913900.00;36999800.00;81129300.00;7329600.00;15211600.00;15045000.00;238731600.00;8556
23/11/2025;1;3;Domingo;51100.00;0.00;508200.00;3760900.00;71801300.00;0.00;0.00;77000.00;76198500.00;5949
23/11/2025;1;1;Domingo;21878800.00;6519600.00;7059500.00;32651000.00;79160800.00;2230400.00;4167600.00;4625200.00;158292900.00;6604
24/11/2025;1;3;Lunes;0.00;0.00;2510200.00;5249100.00;85689700.00;0.00;238000.00;1262800.00;94949800.00;7429
24/11/2025;1;1;Lunes;56374000.00;14464000.00;34563800.00;39760200.00;62697000.00;9428000.00;22736000.00;22426000.00;262449000.00;8630
25/11/2025;1;1;Martes;58342800.00;13292800.00;37003900.00;38767800.00;66895500.00;11179600.00;29387200.00;24711400.00;279581000.00;9117
25/11/2025;1;3;Martes;-51100.00;0.00;3052400.00;5295300.00;85725600.00;68000.00;748000.00;1170400.00;96008600.00;7424
26/11/2025;1;3;Miercoles;51100.00;0.00;3033800.00;5342700.00;91764600.00;0.00;714000.00;1324400.00;102230600.00;7945
26/11/2025;1;1;Miercoles;55806800.00;14364000.00;39477400.00;39140700.00;66507500.00;11652800.00;29594000.00;22212700.00;278755900.00;9108
27/11/2025;1;1;Jueves;55762800.00;14259600.00;37882800.00;38629300.00;67232900.00;10530800.00;29198800.00;22808900.00;276305900.00;9047
27/11/2025;1;3;Jueves;51100.00;0.00;3187800.00;5519600.00;94043800.00;272000.00;918000.00;1185800.00;105178100.00;8125
28/11/2025;1;1;Viernes;61894400.00;15319200.00;37335900.00;40621500.00;73429900.00;9970800.00;27170800.00;22368300.00;288110800.00;9524
28/11/2025;1;3;Viernes;0.00;0.00;2732200.00;5563200.00;101727200.00;0.00;646000.00;877800.00;111546400.00;8671
29/11/2025;1;3;Sabado;0.00;0.00;2082200.00;4677400.00;103967300.00;204000.00;544000.00;616000.00;112090900.00;8712
29/11/2025;1;1;Sabado;44101600.00;10863600.00;22941300.00;37345000.00;85806300.00;6402800.00;20612800.00;14947200.00;243020600.00;8844
30/11/2025;1;3;Domingo;0.00;0.00;631400.00;2776300.00;70083100.00;0.00;68000.00;215600.00;73774400.00;5761
30/11/2025;1;1;Domingo;17381200.00;5926800.00;5915900.00;23158400.00;63434600.00;2174400.00;3563600.00;3848000.00;125402900.00;5231
1/12/2025;1;3;Lunes;153300.00;0.00;3517600.00;4859300.00;86337300.00;306000.00;986000.00;1694000.00;97853500.00;7555
1/12/2025;1;1;Lunes;54293600.00;13827600.00;29250000.00;29702200.00;54842600.00;9209200.00;24150800.00;18327300.00;233603300.00;7438
2/12/2025;1;1;Martes;56090400.00;13624800.00;37160900.00;35727700.00;64721300.00;10860400.00;32415200.00;22388100.00;272988800.00;8866
2/12/2025;1;3;Martes;0.00;0.00;2831100.00;5193800.00;89985800.00;272000.00;578000.00;1309000.00;100169700.00;7807
3/12/2025;1;1;Miercoles;58902800.00;13754800.00;38719900.00;35018300.00;63340100.00;10832800.00;26936400.00;23142000.00;270647100.00;8820
3/12/2025;1;3;Miercoles;0.00;0.00;2451800.00;5182500.00;92283800.00;34000.00;646000.00;1139600.00;101737700.00;7902
4/12/2025;1;3;Jueves;58500.00;0.00;2886200.00;5580100.00;94284800.00;34000.00;442000.00;1278200.00;104563800.00;8138
4/12/2025;1;1;Jueves;55686000.00;16334800.00;39277500.00;37497000.00;69522400.00;11406400.00;22832900.00;23312000.00;275869000.00;9194
5/12/2025;1;3;Viernes;0.00;0.00;2646200.00;5660800.00;104254300.00;0.00;1020000.00;1370600.00;114951900.00;8913
5/12/2025;1;1;Viernes;58403200.00;13392400.00;37323400.00;39855400.00;81410300.00;9836400.00;26592400.00;23200000.00;290013500.00;9893
6/12/2025;1;3;Sabado;0.00;0.00;2166400.00;4570000.00;111452000.00;0.00;442000.00;338800.00;118969200.00;9268
6/12/2025;1;1;Sabado;31854800.00;10228800.00;19003200.00;40845300.00;94898600.00;4978400.00;9362000.00;11179200.00;222350300.00;8823
7/12/2025;1;3;Domingo;51100.00;0.00;600600.00;3023200.00;94758200.00;0.00;0.00;107800.00;98540900.00;7691
7/12/2025;1;1;Domingo;18878000.00;6512800.00;8120200.00;32002600.00;85350700.00;3266400.00;3744800.00;5852800.00;163728300.00;7037
8/12/2025;1;1;Lunes;5332000.00;2184800.00;4489400.00;15187900.00;43061900.00;1268400.00;2778400.00;2888000.00;77190800.00;3444
8/12/2025;1;3;Lunes;0.00;0.00;465200.00;1570500.00;35460500.00;0.00;0.00;61600.00;37557800.00;2939
9/12/2025;1;3;Martes;-51100.00;0.00;3069500.00;6032000.00;135115100.00;102000.00;306000.00;1262800.00;145836300.00;11478
9/12/2025;1;1;Martes;60132400.00;12158400.00;36161900.00;45179100.00;103094800.00;10591200.00;26541200.00;22864400.00;316723400.00;11279
10/12/2025;1;1;Miercoles;59177200.00;15249600.00;38706000.00;39035300.00;66045400.00;11915200.00;33703200.00;25934800.00;289766700.00;9309
10/12/2025;1;3;Miercoles;0.00;0.00;2801100.00;5187300.00;99740600.00;117400.00;1156000.00;1647800.00;110650200.00;8599
11/12/2025;1;1;Jueves;57552400.00;16107200.00;39839900.00;39048800.00;68953300.00;11738800.00;28750400.00;23144900.00;285135700.00;9318
11/12/2025;1;3;Jueves;0.00;0.00;3033800.00;5184800.00;103423700.00;68000.00;816000.00;1955800.00;114482100.00;8881
12/12/2025;1;3;Viernes;0.00;0.00;2852200.00;5410500.00;108848100.00;340000.00;714000.00;1185800.00;119350600.00;9295
12/12/2025;1;1;Viernes;58686800.00;15658800.00;40691600.00;38798800.00;77511300.00;11200000.00;30376800.00;24962300.00;297886400.00;9985
13/12/2025;1;1;Sabado;49803200.00;12660400.00;24649300.00;37050500.00;88670900.00;9148800.00;26325200.00;14439100.00;262747400.00;9242
13/12/2025;1;3;Sabado;0.00;0.00;1710100.00;5392300.00;112459100.00;0.00;102000.00;477400.00;120140900.00;9399
14/12/2025;1;1;Domingo;19496400.00;6744800.00;6558800.00;25081000.00;64144400.00;3340400.00;4163200.00;3961900.00;133490900.00;5433
14/12/2025;1;3;Domingo;0.00;0.00;569800.00;3922500.00;89179800.00;0.00;68000.00;184800.00;93924900.00;7351
15/12/2025;1;1;Lunes;52496800.00;15196000.00;35006900.00;38176700.00;62355700.00;10874800.00;25561200.00;21909800.00;261577900.00;8611
15/12/2025;1;3;Lunes;0.00;0.00;2898400.00;5220100.00;85333400.00;0.00;340000.00;1540000.00;95331900.00;7438
16/12/2025;1;1;Martes;59014400.00;13701600.00;39168800.00;37759200.00;65137300.00;12568000.00;26472800.00;21369500.00;275191600.00;8952
16/12/2025;1;3;Martes;45600.00;0.00;2744400.00;5010100.00;91559500.00;68000.00;510000.00;1355200.00;101292800.00;7855
17/12/2025;1;3;Miercoles;51100.00;0.00;2682800.00;4589500.00;82128500.00;102000.00;816000.00;1370600.00;91740500.00;7118
17/12/2025;1;1;Miercoles;61276000.00;15663200.00;39280300.00;38955000.00;70036300.00;10816400.00;28172000.00;23732700.00;287931900.00;9402
18/12/2025;1;3;Jueves;102200.00;0.00;3006200.00;5174100.00;97937200.00;102000.00;714000.00;1324400.00;108360100.00;8391
18/12/2025;1;1;Jueves;61345600.00;14907600.00;39267500.00;38638800.00;71916800.00;10480000.00;28274400.00;21986100.00;286816800.00;9482
19/12/2025;1;1;Viernes;61826800.00;16230800.00;37627000.00;40201400.00;78545000.00;11501600.00;25233600.00;23311200.00;294477400.00;9859
19/12/2025;1;3;Viernes;102200.00;0.00;3108200.00;5827200.00;106588500.00;102000.00;544000.00;847000.00;117119100.00;9073
20/12/2025;1;3;Sabado;51100.00;0.00;1524600.00;4801900.00;113779000.00;34000.00;136000.00;400400.00;120727000.00;9416
20/12/2025;1;1;Sabado;40722000.00;13792400.00;22866300.00;36941100.00;94445300.00;9383200.00;15665200.00;14676200.00;248491700.00;9287
21/12/2025;1;1;Domingo;21311600.00;6761200.00;8951500.00;31526300.00;90501900.00;3473200.00;3744800.00;6813600.00;173084100.00;7402
21/12/2025;1;3;Domingo;0.00;0.00;446600.00;3415800.00;90624600.00;0.00;0.00;123200.00;94610200.00;7408
22/12/2025;1;1;Lunes;49889200.00;12971600.00;33164600.00;36828300.00;73834100.00;9301600.00;20406000.00;21512500.00;257907900.00;8939
22/12/2025;1;3;Lunes;0.00;0.00;2643000.00;4403200.00;87182500.00;0.00;34000.00;600600.00;94863300.00;7396
23/12/2025;1;3;Martes;0.00;0.00;2756600.00;4595400.00;93214500.00;0.00;102000.00;816200.00;101484700.00;7902
23/12/2025;1;1;Martes;48806000.00;15684400.00;37162200.00;37728200.00;79542700.00;10060000.00;22952000.00;20298400.00;272233900.00;9460
24/12/2025;1;1;Miercoles;17492800.00;8801600.00;17553900.00;31940600.00;98626300.00;4901600.00;10233200.00;9663200.00;199213200.00;8484
24/12/2025;1;3;Miercoles;0.00;0.00;1478400.00;4062900.00;91975700.00;0.00;68000.00;369600.00;97954600.00;7652
25/12/2025;1;3;Jueves;0.00;0.00;138600.00;2747300.00;68529800.00;0.00;0.00;77000.00;71492700.00;5597
25/12/2025;1;1;Jueves;5246000.00;1978000.00;1818900.00;20970300.00;80905500.00;388000.00;1449600.00;1732800.00;114489100.00;5628
26/12/2025;1;1;Viernes;41977200.00;12739200.00;28245200.00;33801700.00;83491300.00;7955600.00;15281200.00;17162000.00;240653400.00;8836
26/12/2025;1;3;Viernes;0.00;0.00;1832600.00;4389100.00;85471500.00;34000.00;34000.00;616000.00;92377200.00;7201
27/12/2025;1;3;Sabado;0.00;0.00;1493800.00;4738800.00;94471000.00;0.00;34000.00;338800.00;101076400.00;7890
27/12/2025;1;1;Sabado;38658000.00;7733200.00;22180900.00;33542300.00;91999500.00;6958000.00;15643600.00;12650800.00;229366300.00;8759
28/12/2025;1;3;Domingo;0.00;0.00;554400.00;3660500.00;77607900.00;0.00;0.00;77000.00;81899800.00;6437
28/12/2025;1;1;Domingo;18920000.00;5452800.00;8869000.00;31871500.00;92827800.00;3710400.00;3581200.00;6140000.00;171372700.00;7471
29/12/2025;1;3;Lunes;0.00;0.00;2166300.00;4277400.00;79392600.00;0.00;102000.00;767500.00;86705800.00;6754
29/12/2025;1;1;Lunes;40282800.00;11363200.00;28554800.00;36310800.00;76014000.00;6337600.00;18724000.00;18018400.00;235605600.00;8501
30/12/2025;1;3;Martes;0.00;0.00;2186800.00;4278500.00;73638800.00;0.00;34000.00;723800.00;80861900.00;6291
30/12/2025;1;1;Martes;35097200.00;9299200.00;27631000.00;36039200.00;85629500.00;8930000.00;19992400.00;18573200.00;241191700.00;9013
31/12/2025;1;1;Miercoles;11524000.00;4111600.00;12345000.00;31821700.00;96142200.00;1993200.00;6764800.00;6206400.00;170908900.00;7725
31/12/2025;1;3;Miercoles;0.00;0.00;842000.00;3797600.00;68341600.00;0.00;34000.00;277200.00;73292400.00;5734
